Feature,Value,Description
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.2,Pupil-teacher ratio by town
PTRATIO,20.1,Pupil-teacher ratio by town
PTRATIO,20.1,Pupil-teacher ratio by town
PTRATIO,20.1,Pupil-teacher ratio by town
PTRATIO,20.1,Pupil-teacher ratio by town
PTRATIO,20.1,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,19.2,Pupil-teacher ratio by town
PTRATIO,21.0,Pupil-teacher ratio by town
PTRATIO,21.0,Pupil-teacher ratio by town
PTRATIO,21.0,Pupil-teacher ratio by town
PTRATIO,21.0,Pupil-teacher ratio by town
PTRATIO,21.0,Pupil-teacher ratio by town
MEDV,24.0,Median value of owner-occupied homes in $1000s
MEDV,21.6,Median value of owner-occupied homes in $1000s
MEDV,34.7,Median value of owner-occupied homes in $1000s
MEDV,33.4,Median value of owner-occupied homes in $1000s
MEDV,36.2,Median value of owner-occupied homes in $1000s
MEDV,28.7,Median value of owner-occupied homes in $1000s
MEDV,22.9,Median value of owner-occupied homes in $1000s
MEDV,27.1,Median value of owner-occupied homes in $1000s
MEDV,16.5,Median value of owner-occupied homes in $1000s
MEDV,18.9,Median value of owner-occupied homes in $1000s
MEDV,15.0,Median value of owner-occupied homes in $1000s
MEDV,18.9,Median value of owner-occupied homes in $1000s
MEDV,21.7,Median value of owner-occupied homes in $1000s
MEDV,20.4,Median value of owner-occupied homes in $1000s
MEDV,18.2,Median value of owner-occupied homes in $1000s
MEDV,19.9,Median value of owner-occupied homes in $1000s
MEDV,23.1,Median value of owner-occupied homes in $1000s
MEDV,17.5,Median value of owner-occupied homes in $1000s
MEDV,20.2,Median value of owner-occupied homes in $1000s
MEDV,18.2,Median value of owner-occupied homes in $1000s
MEDV,13.6,Median value of owner-occupied homes in $1000s
MEDV,19.6,Median value of owner-occupied homes in $1000s
MEDV,15.2,Median value of owner-occupied homes in $1000s
MEDV,14.5,Median value of owner-occupied homes in $1000s
MEDV,15.6,Median value of owner-occupied homes in $1000s
MEDV,13.9,Median value of owner-occupied homes in $1000s
MEDV,16.6,Median value of owner-occupied homes in $1000s
MEDV,14.8,Median value of owner-occupied homes in $1000s
MEDV,18.4,Median value of owner-occupied homes in $1000s
MEDV,21.0,Median value of owner-occupied homes in $1000s
MEDV,12.7,Median value of owner-occupied homes in $1000s
MEDV,14.5,Median value of owner-occupied homes in $1000s
MEDV,13.2,Median value of owner-occupied homes in $1000s
MEDV,13.1,Median value of owner-occupied homes in $1000s
MEDV,13.5,Median value of owner-occupied homes in $1000s
MEDV,18.9,Median value of owner-occupied homes in $1000s
MEDV,20.0,Median value of owner-occupied homes in $1000s
MEDV,21.0,Median value of owner-occupied homes in $1000s
MEDV,24.7,Median value of owner-occupied homes in $1000s
MEDV,30.8,Median value of owner-occupied homes in $1000s
MEDV,34.9,Median value of owner-occupied homes in $1000s
MEDV,26.6,Median value of owner-occupied homes in $1000s
MEDV,25.3,Median value of owner-occupied homes in $1000s
MEDV,24.7,Median value of owner-occupied homes in $1000s
MEDV,21.2,Median value of owner-occupied homes in $1000s
MEDV,19.3,Median value of owner-occupied homes in $1000s
MEDV,20.0,Median value of owner-occupied homes in $1000s
MEDV,16.6,Median value of owner-occupied homes in $1000s
MEDV,14.4,Median value of owner-occupied homes in $1000s
MEDV,19.4,Median value of owner-occupied homes in $1000s
MEDV,19.7,Median value of owner-occupied homes in $1000s
MEDV,20.5,Median value of owner-occupied homes in $1000s
MEDV,25.0,Median value of owner-occupied homes in $1000s
MEDV,23.4,Median value of owner-occupied homes in $1000s
MEDV,18.9,Median value of owner-occupied homes in $1000s
MEDV,35.4,Median value of owner-occupied homes in $1000s
MEDV,24.7,Median value of owner-occupied homes in $1000s
MEDV,31.6,Median value of owner-occupied homes in $1000s
MEDV,23.3,Median value of owner-occupied homes in $1000s
MEDV,19.6,Median value of owner-occupied homes in $1000s
MEDV,18.7,Median value of owner-occupied homes in $1000s
MEDV,16.0,Median value of owner-occupied homes in $1000s
MEDV,22.2,Median value of owner-occupied homes in $1000s
MEDV,25.0,Median value of owner-occupied homes in $1000s
MEDV,33.0,Median value of owner-occupied homes in $1000s
MEDV,23.5,Median value of owner-occupied homes in $1000s
MEDV,19.4,Median value of owner-occupied homes in $1000s
MEDV,22.0,Median value of owner-occupied homes in $1000s
MEDV,17.4,Median value of owner-occupied homes in $1000s
MEDV,20.9,Median value of owner-occupied homes in $1000s
MEDV,24.2,Median value of owner-occupied homes in $1000s
MEDV,21.7,Median value of owner-occupied homes in $1000s
MEDV,22.8,Median value of owner-occupied homes in $1000s
MEDV,23.4,Median value of owner-occupied homes in $1000s
MEDV,24.1,Median value of owner-occupied homes in $1000s
MEDV,21.4,Median value of owner-occupied homes in $1000s
MEDV,20.0,Median value of owner-occupied homes in $1000s
MEDV,20.8,Median value of owner-occupied homes in $1000s
MEDV,21.2,Median value of owner-occupied homes in $1000s
MEDV,20.3,Median value of owner-occupied homes in $1000s
MEDV,28.0,Median value of owner-occupied homes in $1000s
MEDV,23.9,Median value of owner-occupied homes in $1000s
MEDV,24.8,Median value of owner-occupied homes in $1000s
MEDV,22.9,Median value of owner-occupied homes in $1000s
MEDV,23.9,Median value of owner-occupied homes in $1000s
MEDV,26.6,Median value of owner-occupied homes in $1000s
MEDV,22.5,Median value of owner-occupied homes in $1000s
MEDV,22.2,Median value of owner-occupied homes in $1000s
MEDV,23.6,Median value of owner-occupied homes in $1000s
MEDV,28.7,Median value of owner-occupied homes in $1000s
MEDV,22.6,Median value of owner-occupied homes in $1000s
MEDV,22.0,Median value of owner-occupied homes in $1000s
MEDV,22.9,Median value of owner-occupied homes in $1000s
MEDV,25.0,Median value of owner-occupied homes in $1000s
MEDV,20.6,Median value of owner-occupied homes in $1000s
MEDV,28.4,Median value of owner-occupied homes in $1000s
MEDV,21.4,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,33.2,Median value of owner-occupied homes in $1000s
MEDV,27.5,Median value of owner-occupied homes in $1000s
MEDV,26.5,Median value of owner-occupied homes in $1000s
MEDV,18.6,Median value of owner-occupied homes in $1000s
MEDV,19.3,Median value of owner-occupied homes in $1000s
MEDV,20.1,Median value of owner-occupied homes in $1000s
MEDV,19.5,Median value of owner-occupied homes in $1000s
MEDV,19.5,Median value of owner-occupied homes in $1000s
MEDV,20.4,Median value of owner-occupied homes in $1000s
MEDV,19.8,Median value of owner-occupied homes in $1000s
MEDV,19.4,Median value of owner-occupied homes in $1000s
MEDV,21.7,Median value of owner-occupied homes in $1000s
MEDV,22.8,Median value of owner-occupied homes in $1000s
MEDV,18.8,Median value of owner-occupied homes in $1000s
MEDV,18.7,Median value of owner-occupied homes in $1000s
MEDV,18.5,Median value of owner-occupied homes in $1000s
MEDV,18.3,Median value of owner-occupied homes in $1000s
MEDV,21.2,Median value of owner-occupied homes in $1000s
MEDV,19.2,Median value of owner-occupied homes in $1000s
MEDV,20.4,Median value of owner-occupied homes in $1000s
MEDV,19.3,Median value of owner-occupied homes in $1000s
MEDV,22.0,Median value of owner-occupied homes in $1000s
MEDV,20.3,Median value of owner-occupied homes in $1000s
MEDV,20.5,Median value of owner-occupied homes in $1000s
MEDV,17.3,Median value of owner-occupied homes in $1000s
MEDV,18.8,Median value of owner-occupied homes in $1000s
MEDV,21.4,Median value of owner-occupied homes in $1000s
MEDV,15.7,Median value of owner-occupied homes in $1000s
MEDV,16.2,Median value of owner-occupied homes in $1000s
MEDV,18.0,Median value of owner-occupied homes in $1000s
MEDV,14.3,Median value of owner-occupied homes in $1000s
MEDV,19.2,Median value of owner-occupied homes in $1000s
MEDV,19.6,Median value of owner-occupied homes in $1000s
MEDV,23.0,Median value of owner-occupied homes in $1000s
MEDV,18.4,Median value of owner-occupied homes in $1000s
MEDV,15.6,Median value of owner-occupied homes in $1000s
MEDV,18.1,Median value of owner-occupied homes in $1000s
MEDV,17.4,Median value of owner-occupied homes in $1000s
MEDV,17.1,Median value of owner-occupied homes in $1000s
MEDV,13.3,Median value of owner-occupied homes in $1000s
MEDV,17.8,Median value of owner-occupied homes in $1000s
MEDV,14.0,Median value of owner-occupied homes in $1000s
MEDV,14.4,Median value of owner-occupied homes in $1000s
MEDV,13.4,Median value of owner-occupied homes in $1000s
MEDV,15.6,Median value of owner-occupied homes in $1000s
MEDV,11.8,Median value of owner-occupied homes in $1000s
MEDV,13.8,Median value of owner-occupied homes in $1000s
MEDV,15.6,Median value of owner-occupied homes in $1000s
MEDV,14.6,Median value of owner-occupied homes in $1000s
MEDV,17.8,Median value of owner-occupied homes in $1000s
MEDV,15.4,Median value of owner-occupied homes in $1000s
MEDV,21.5,Median value of owner-occupied homes in $1000s
MEDV,19.6,Median value of owner-occupied homes in $1000s
MEDV,15.3,Median value of owner-occupied homes in $1000s
MEDV,19.4,Median value of owner-occupied homes in $1000s
MEDV,17.0,Median value of owner-occupied homes in $1000s
MEDV,15.6,Median value of owner-occupied homes in $1000s
MEDV,13.1,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,24.3,Median value of owner-occupied homes in $1000s
MEDV,23.3,Median value of owner-occupied homes in $1000s
MEDV,27.0,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,22.7,Median value of owner-occupied homes in $1000s
MEDV,25.0,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,23.8,Median value of owner-occupied homes in $1000s
MEDV,23.8,Median value of owner-occupied homes in $1000s
MEDV,22.3,Median value of owner-occupied homes in $1000s
MEDV,17.4,Median value of owner-occupied homes in $1000s
MEDV,19.1,Median value of owner-occupied homes in $1000s
MEDV,23.1,Median value of owner-occupied homes in $1000s
MEDV,23.6,Median value of owner-occupied homes in $1000s
MEDV,22.6,Median value of owner-occupied homes in $1000s
MEDV,29.4,Median value of owner-occupied homes in $1000s
MEDV,23.2,Median value of owner-occupied homes in $1000s
MEDV,24.6,Median value of owner-occupied homes in $1000s
MEDV,29.9,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.2,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,32.5,Median value of owner-occupied homes in $1000s
MEDV,26.4,Median value of owner-occupied homes in $1000s
MEDV,29.6,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,32.0,Median value of owner-occupied homes in $1000s
MEDV,29.8,Median value of owner-occupied homes in $1000s
MEDV,34.9,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,30.5,Median value of owner-occupied homes in $1000s
MEDV,36.4,Median value of owner-occupied homes in $1000s
MEDV,31.1,Median value of owner-occupied homes in $1000s
MEDV,29.1,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,33.3,Median value of owner-occupied homes in $1000s
MEDV,30.3,Median value of owner-occupied homes in $1000s
MEDV,34.6,Median value of owner-occupied homes in $1000s
MEDV,34.9,Median value of owner-occupied homes in $1000s
MEDV,32.9,Median value of owner-occupied homes in $1000s
MEDV,24.1,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,22.6,Median value of owner-occupied homes in $1000s
MEDV,24.4,Median value of owner-occupied homes in $1000s
MEDV,22.5,Median value of owner-occupied homes in $1000s
MEDV,24.4,Median value of owner-occupied homes in $1000s
MEDV,20.0,Median value of owner-occupied homes in $1000s
MEDV,21.7,Median value of owner-occupied homes in $1000s
MEDV,19.3,Median value of owner-occupied homes in $1000s
MEDV,22.4,Median value of owner-occupied homes in $1000s
MEDV,28.1,Median value of owner-occupied homes in $1000s
MEDV,23.7,Median value of owner-occupied homes in $1000s
MEDV,25.0,Median value of owner-occupied homes in $1000s
MEDV,23.3,Median value of owner-occupied homes in $1000s
MEDV,28.7,Median value of owner-occupied homes in $1000s
MEDV,21.5,Median value of owner-occupied homes in $1000s
MEDV,23.0,Median value of owner-occupied homes in $1000s
MEDV,26.7,Median value of owner-occupied homes in $1000s
MEDV,21.7,Median value of owner-occupied homes in $1000s
MEDV,27.5,Median value of owner-occupied homes in $1000s
MEDV,30.1,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,31.6,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,31.5,Median value of owner-occupied homes in $1000s
MEDV,24.3,Median value of owner-occupied homes in $1000s
MEDV,31.7,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,29.0,Median value of owner-occupied homes in $1000s
MEDV,24.0,Median value of owner-occupied homes in $1000s
MEDV,25.1,Median value of owner-occupied homes in $1000s
MEDV,31.5,Median value of owner-occupied homes in $1000s
MEDV,23.7,Median value of owner-occupied homes in $1000s
MEDV,23.3,Median value of owner-occupied homes in $1000s
MEDV,22.0,Median value of owner-occupied homes in $1000s
MEDV,20.1,Median value of owner-occupied homes in $1000s
MEDV,22.2,Median value of owner-occupied homes in $1000s
MEDV,23.7,Median value of owner-occupied homes in $1000s
MEDV,17.6,Median value of owner-occupied homes in $1000s
MEDV,18.5,Median value of owner-occupied homes in $1000s
MEDV,24.3,Median value of owner-occupied homes in $1000s
MEDV,20.5,Median value of owner-occupied homes in $1000s
MEDV,24.5,Median value of owner-occupied homes in $1000s
MEDV,26.2,Median value of owner-occupied homes in $1000s
MEDV,24.4,Median value of owner-occupied homes in $1000s
MEDV,24.8,Median value of owner-occupied homes in $1000s
MEDV,29.6,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,21.9,Median value of owner-occupied homes in $1000s
MEDV,20.9,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.0,Median value of owner-occupied homes in $1000s
MEDV,30.1,Median value of owner-occupied homes in $1000s
MEDV,33.8,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,31.0,Median value of owner-occupied homes in $1000s
MEDV,36.5,Median value of owner-occupied homes in $1000s
MEDV,22.8,Median value of owner-occupied homes in $1000s
MEDV,30.7,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,20.7,Median value of owner-occupied homes in $1000s
MEDV,21.1,Median value of owner-occupied homes in $1000s
MEDV,25.2,Median value of owner-occupied homes in $1000s
MEDV,24.4,Median value of owner-occupied homes in $1000s
MEDV,35.2,Median value of owner-occupied homes in $1000s
MEDV,32.4,Median value of owner-occupied homes in $1000s
MEDV,32.0,Median value of owner-occupied homes in $1000s
MEDV,33.2,Median value of owner-occupied homes in $1000s
MEDV,33.1,Median value of owner-occupied homes in $1000s
MEDV,29.1,Median value of owner-occupied homes in $1000s
MEDV,35.1,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,35.4,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,32.2,Median value of owner-occupied homes in $1000s
MEDV,22.0,Median value of owner-occupied homes in $1000s
MEDV,20.1,Median value of owner-occupied homes in $1000s
MEDV,23.2,Median value of owner-occupied homes in $1000s
MEDV,22.3,Median value of owner-occupied homes in $1000s
MEDV,24.8,Median value of owner-occupied homes in $1000s
MEDV,28.5,Median value of owner-occupied homes in $1000s
MEDV,36.962500000000006,Median value of owner-occupied homes in $1000s
MEDV,27.9,Median value of owner-occupied homes in $1000s
MEDV,23.9,Median value of owner-occupied homes in $1000s
MEDV,21.7,Median value of owner-occupied homes in $1000s
MEDV,28.6,Median value of owner-occupied homes in $1000s
MEDV,27.1,Median value of owner-occupied homes in $1000s
MEDV,20.3,Median value of owner-occupied homes in $1000s
MEDV,22.5,Median value of owner-occupied homes in $1000s
MEDV,29.0,Median value of owner-occupied homes in $1000s
MEDV,24.8,Median value of owner-occupied homes in $1000s
MEDV,22.0,Median value of owner-occupied homes in $1000s
MEDV,26.4,Median value of owner-occupied homes in $1000s
MEDV,33.1,Median value of owner-occupied homes in $1000s
MEDV,36.1,Median value of owner-occupied homes in $1000s
MEDV,28.4,Median value of owner-occupied homes in $1000s
MEDV,33.4,Median value of owner-occupied homes in $1000s
MEDV,28.2,Median value of owner-occupied homes in $1000s
MEDV,22.8,Median value of owner-occupied homes in $1000s
MEDV,20.3,Median value of owner-occupied homes in $1000s
MEDV,16.1,Median value of owner-occupied homes in $1000s
MEDV,22.1,Median value of owner-occupied homes in $1000s
MEDV,19.4,Median value of owner-occupied homes in $1000s
MEDV,21.6,Median value of owner-occupied homes in $1000s
MEDV,23.8,Median value of owner-occupied homes in $1000s
MEDV,16.2,Median value of owner-occupied homes in $1000s
MEDV,17.8,Median value of owner-occupied homes in $1000s
MEDV,19.8,Median value of owner-occupied homes in $1000s
MEDV,23.1,Median value of owner-occupied homes in $1000s
MEDV,21.0,Median value of owner-occupied homes in $1000s
MEDV,23.8,Median value of owner-occupied homes in $1000s
MEDV,23.1,Median value of owner-occupied homes in $1000s
MEDV,20.4,Median value of owner-occupied homes in $1000s
MEDV,18.5,Median value of owner-occupied homes in $1000s
MEDV,25.0,Median value of owner-occupied homes in $1000s
MEDV,24.6,Median value of owner-occupied homes in $1000s
MEDV,23.0,Median value of owner-occupied homes in $1000s
MEDV,22.2,Median value of owner-occupied homes in $1000s
MEDV,19.3,Median value of owner-occupied homes in $1000s
MEDV,22.6,Median value of owner-occupied homes in $1000s
